,index,StudioProjectName,StudioTestName,ParticipantName,MediaName,MediaPosX (ADCSpx),MediaPosY (ADCSpx),RecordingTimestamp,StudioEventData,FixationPointX (MCSpx),FixationPointY (MCSpx),GazePointX (ADCSpx),GazePointY (ADCSpx),EyePosLeftX (ADCSmm),EyePosLeftY (ADCSmm),Unnamed: 14,participant_identifier
912,622,MAP Protocol,VS_B,ADMI_493_P1,Social Array 3  3 to 3.bmp,171.0,0.0,10370,,,,967.0,-114.0,216.12,142.99,,MAP Protocol_VS_B_ADMI_493_P1_VSB.tsv
913,623,MAP Protocol,VS_B,ADMI_493_P1,Social Array 3  3 to 3.bmp,171.0,0.0,10386,,,,1019.0,-186.0,215.53,145.52,,MAP Protocol_VS_B_ADMI_493_P1_VSB.tsv
914,624,MAP Protocol,VS_B,ADMI_493_P1,Social Array 3  3 to 3.bmp,171.0,0.0,10403,,,,979.0,-74.0,215.55,145.48,,MAP Protocol_VS_B_ADMI_493_P1_VSB.tsv
915,625,MAP Protocol,VS_B,ADMI_493_P1,Social Array 3  3 to 3.bmp,171.0,0.0,10420,,,,962.0,-71.0,215.58,145.56,,MAP Protocol_VS_B_ADMI_493_P1_VSB.tsv
916,626,MAP Protocol,VS_B,ADMI_493_P1,Social Array 3  3 to 3.bmp,171.0,0.0,10436,,,,961.0,-67.0,215.6,145.59,,MAP Protocol_VS_B_ADMI_493_P1_VSB.tsv
917,627,MAP Protocol,VS_B,ADMI_493_P1,Social Array 3  3 to 3.bmp,171.0,0.0,10453,,,,960.0,-68.0,215.66,145.52,,MAP Protocol_VS_B_ADMI_493_P1_VSB.tsv
918,628,MAP Protocol,VS_B,ADMI_493_P1,Social Array 3  3 to 3.bmp,171.0,0.0,10470,,,,957.0,-72.0,215.69,145.59,,MAP Protocol_VS_B_ADMI_493_P1_VSB.tsv
919,631,MAP Protocol,VS_B,ADMI_493_P1,Social Array 3  3 to 3.bmp,171.0,0.0,10519,,,,951.0,-54.0,216.05,145.05,,MAP Protocol_VS_B_ADMI_493_P1_VSB.tsv
920,632,MAP Protocol,VS_B,ADMI_493_P1,Social Array 3  3 to 3.bmp,171.0,0.0,10536,,,,956.0,-12.0,216.1,145.0,,MAP Protocol_VS_B_ADMI_493_P1_VSB.tsv
921,633,MAP Protocol,VS_B,ADMI_493_P1,Social Array 3  3 to 3.bmp,171.0,0.0,10553,,,,906.0,0.0,215.97,144.96,,MAP Protocol_VS_B_ADMI_493_P1_VSB.tsv
922,634,MAP Protocol,VS_B,ADMI_493_P1,Social Array 3  3 to 3.bmp,171.0,0.0,10569,,,,837.0,98.0,215.86,144.83,,MAP Protocol_VS_B_ADMI_493_P1_VSB.tsv
923,635,MAP Protocol,VS_B,ADMI_493_P1,Social Array 3  3 to 3.bmp,171.0,0.0,10586,,,,807.0,123.0,215.9,144.72,,MAP Protocol_VS_B_ADMI_493_P1_VSB.tsv
924,636,MAP Protocol,VS_B,ADMI_493_P1,Social Array 3  3 to 3.bmp,171.0,0.0,10603,,,,823.0,121.0,215.91,144.7,,MAP Protocol_VS_B_ADMI_493_P1_VSB.tsv
925,637,MAP Protocol,VS_B,ADMI_493_P1,Social Array 3  3 to 3.bmp,171.0,0.0,10619,,660.0,116.0,827.0,126.0,215.92,144.66,,MAP Protocol_VS_B_ADMI_493_P1_VSB.tsv
926,638,MAP Protocol,VS_B,ADMI_493_P1,Social Array 3  3 to 3.bmp,171.0,0.0,10636,,660.0,116.0,830.0,118.0,215.92,144.58,,MAP Protocol_VS_B_ADMI_493_P1_VSB.tsv
927,639,MAP Protocol,VS_B,ADMI_493_P1,Social Array 3  3 to 3.bmp,171.0,0.0,10653,,660.0,116.0,823.0,111.0,215.94,144.68,,MAP Protocol_VS_B_ADMI_493_P1_VSB.tsv
928,640,MAP Protocol,VS_B,ADMI_493_P1,Social Array 3  3 to 3.bmp,171.0,0.0,10669,,660.0,116.0,833.0,111.0,215.98,144.6,,MAP Protocol_VS_B_ADMI_493_P1_VSB.tsv
929,641,MAP Protocol,VS_B,ADMI_493_P1,Social Array 3  3 to 3.bmp,171.0,0.0,10686,,660.0,116.0,837.0,111.0,215.98,144.65,,MAP Protocol_VS_B_ADMI_493_P1_VSB.tsv
930,642,MAP Protocol,VS_B,ADMI_493_P1,Social Array 3  3 to 3.bmp,171.0,0.0,10702,,660.0,116.0,839.0,115.0,215.98,144.62,,MAP Protocol_VS_B_ADMI_493_P1_VSB.tsv
931,643,MAP Protocol,VS_B,ADMI_493_P1,Social Array 3  3 to 3.bmp,171.0,0.0,10719,,,,820.0,119.0,215.99,144.7,,MAP Protocol_VS_B_ADMI_493_P1_VSB.tsv
932,644,MAP Protocol,VS_B,ADMI_493_P1,Social Array 3  3 to 3.bmp,171.0,0.0,10736,,,,846.0,193.0,216.22,144.31,,MAP Protocol_VS_B_ADMI_493_P1_VSB.tsv
933,645,MAP Protocol,VS_B,ADMI_493_P1,Social Array 3  3 to 3.bmp,171.0,0.0,10752,,,,869.0,234.0,216.27,144.24,,MAP Protocol_VS_B_ADMI_493_P1_VSB.tsv
934,646,MAP Protocol,VS_B,ADMI_493_P1,Social Array 3  3 to 3.bmp,171.0,0.0,10769,,691.0,238.0,862.0,241.0,216.24,144.11,,MAP Protocol_VS_B_ADMI_493_P1_VSB.tsv
935,647,MAP Protocol,VS_B,ADMI_493_P1,Social Array 3  3 to 3.bmp,171.0,0.0,10786,,691.0,238.0,867.0,236.0,216.21,144.2,,MAP Protocol_VS_B_ADMI_493_P1_VSB.tsv
936,648,MAP Protocol,VS_B,ADMI_493_P1,Social Array 3  3 to 3.bmp,171.0,0.0,10802,,691.0,238.0,859.0,236.0,216.21,144.05,,MAP Protocol_VS_B_ADMI_493_P1_VSB.tsv
937,649,MAP Protocol,VS_B,ADMI_493_P1,Social Array 3  3 to 3.bmp,171.0,0.0,10819,,691.0,238.0,873.0,232.0,216.16,144.1,,MAP Protocol_VS_B_ADMI_493_P1_VSB.tsv
938,650,MAP Protocol,VS_B,ADMI_493_P1,Social Array 3  3 to 3.bmp,171.0,0.0,10836,,691.0,238.0,852.0,232.0,216.16,143.92,,MAP Protocol_VS_B_ADMI_493_P1_VSB.tsv
939,651,MAP Protocol,VS_B,ADMI_493_P1,Social Array 3  3 to 3.bmp,171.0,0.0,10852,,691.0,238.0,860.0,232.0,216.09,143.98,,MAP Protocol_VS_B_ADMI_493_P1_VSB.tsv
940,652,MAP Protocol,VS_B,ADMI_493_P1,Social Array 3  3 to 3.bmp,171.0,0.0,10869,,691.0,238.0,864.0,234.0,216.06,143.97,,MAP Protocol_VS_B_ADMI_493_P1_VSB.tsv
941,653,MAP Protocol,VS_B,ADMI_493_P1,Social Array 3  3 to 3.bmp,171.0,0.0,10886,,691.0,238.0,859.0,244.0,215.96,144.12,,MAP Protocol_VS_B_ADMI_493_P1_VSB.tsv
942,654,MAP Protocol,VS_B,ADMI_493_P1,Social Array 3  3 to 3.bmp,171.0,0.0,10903,,691.0,238.0,864.0,245.0,215.92,144.09,,MAP Protocol_VS_B_ADMI_493_P1_VSB.tsv
943,655,MAP Protocol,VS_B,ADMI_493_P1,Social Array 3  3 to 3.bmp,171.0,0.0,10919,,691.0,238.0,860.0,242.0,215.85,144.03,,MAP Protocol_VS_B_ADMI_493_P1_VSB.tsv
944,656,MAP Protocol,VS_B,ADMI_493_P1,Social Array 3  3 to 3.bmp,171.0,0.0,10936,,691.0,238.0,861.0,245.0,215.82,144.09,,MAP Protocol_VS_B_ADMI_493_P1_VSB.tsv
945,657,MAP Protocol,VS_B,ADMI_493_P1,Social Array 3  3 to 3.bmp,171.0,0.0,10953,,,,888.0,241.0,216.05,144.01,,MAP Protocol_VS_B_ADMI_493_P1_VSB.tsv
946,658,MAP Protocol,VS_B,ADMI_493_P1,Social Array 3  3 to 3.bmp,171.0,0.0,10969,,,,1014.0,238.0,216.63,144.09,,MAP Protocol_VS_B_ADMI_493_P1_VSB.tsv
947,659,MAP Protocol,VS_B,ADMI_493_P1,Social Array 3  3 to 3.bmp,171.0,0.0,10986,,,,1140.0,206.0,216.96,144.19,,MAP Protocol_VS_B_ADMI_493_P1_VSB.tsv
948,660,MAP Protocol,VS_B,ADMI_493_P1,Social Array 3  3 to 3.bmp,171.0,0.0,11003,,,,1158.0,202.0,216.85,144.35,,MAP Protocol_VS_B_ADMI_493_P1_VSB.tsv
949,661,MAP Protocol,VS_B,ADMI_493_P1,Social Array 3  3 to 3.bmp,171.0,0.0,11019,,,,1152.0,195.0,216.75,144.4,,MAP Protocol_VS_B_ADMI_493_P1_VSB.tsv
950,662,MAP Protocol,VS_B,ADMI_493_P1,Social Array 3  3 to 3.bmp,171.0,0.0,11036,,,,1142.0,209.0,216.71,144.48,,MAP Protocol_VS_B_ADMI_493_P1_VSB.tsv
951,665,MAP Protocol,VS_B,ADMI_493_P1,Social Array 3  3 to 3.bmp,171.0,0.0,11086,,,,1120.0,218.0,216.61,144.57,,MAP Protocol_VS_B_ADMI_493_P1_VSB.tsv
952,666,MAP Protocol,VS_B,ADMI_493_P1,Social Array 3  3 to 3.bmp,171.0,0.0,11102,,,,1123.0,228.0,216.61,144.62,,MAP Protocol_VS_B_ADMI_493_P1_VSB.tsv
953,667,MAP Protocol,VS_B,ADMI_493_P1,Social Array 3  3 to 3.bmp,171.0,0.0,11119,,,,1110.0,230.0,216.61,144.76,,MAP Protocol_VS_B_ADMI_493_P1_VSB.tsv
954,668,MAP Protocol,VS_B,ADMI_493_P1,Social Array 3  3 to 3.bmp,171.0,0.0,11135,,947.0,224.0,1113.0,228.0,216.7,144.55,,MAP Protocol_VS_B_ADMI_493_P1_VSB.tsv
955,669,MAP Protocol,VS_B,ADMI_493_P1,Social Array 3  3 to 3.bmp,171.0,0.0,11152,,947.0,224.0,1109.0,231.0,216.69,144.65,,MAP Protocol_VS_B_ADMI_493_P1_VSB.tsv
956,670,MAP Protocol,VS_B,ADMI_493_P1,Social Array 3  3 to 3.bmp,171.0,0.0,11169,,947.0,224.0,1121.0,221.0,216.74,144.73,,MAP Protocol_VS_B_ADMI_493_P1_VSB.tsv
957,671,MAP Protocol,VS_B,ADMI_493_P1,Social Array 3  3 to 3.bmp,171.0,0.0,11185,,947.0,224.0,1115.0,224.0,216.83,144.77,,MAP Protocol_VS_B_ADMI_493_P1_VSB.tsv
958,672,MAP Protocol,VS_B,ADMI_493_P1,Social Array 3  3 to 3.bmp,171.0,0.0,11202,,947.0,224.0,1113.0,222.0,216.93,144.7,,MAP Protocol_VS_B_ADMI_493_P1_VSB.tsv
959,673,MAP Protocol,VS_B,ADMI_493_P1,Social Array 3  3 to 3.bmp,171.0,0.0,11219,,947.0,224.0,1130.0,218.0,217.0,144.76,,MAP Protocol_VS_B_ADMI_493_P1_VSB.tsv
960,674,MAP Protocol,VS_B,ADMI_493_P1,Social Array 3  3 to 3.bmp,171.0,0.0,11235,,947.0,224.0,1119.0,222.0,217.15,144.72,,MAP Protocol_VS_B_ADMI_493_P1_VSB.tsv
961,675,MAP Protocol,VS_B,ADMI_493_P1,Social Array 3  3 to 3.bmp,171.0,0.0,11252,,,,1116.0,235.0,217.23,144.75,,MAP Protocol_VS_B_ADMI_493_P1_VSB.tsv
962,676,MAP Protocol,VS_B,ADMI_493_P1,Social Array 3  3 to 3.bmp,171.0,0.0,11269,,,,1020.0,293.0,216.8,145.09,,MAP Protocol_VS_B_ADMI_493_P1_VSB.tsv
963,677,MAP Protocol,VS_B,ADMI_493_P1,Social Array 3  3 to 3.bmp,171.0,0.0,11285,,,,948.0,325.0,216.82,144.73,,MAP Protocol_VS_B_ADMI_493_P1_VSB.tsv
964,678,MAP Protocol,VS_B,ADMI_493_P1,Social Array 3  3 to 3.bmp,171.0,0.0,11302,,,,933.0,328.0,216.93,144.81,,MAP Protocol_VS_B_ADMI_493_P1_VSB.tsv
965,679,MAP Protocol,VS_B,ADMI_493_P1,Social Array 3  3 to 3.bmp,171.0,0.0,11319,,782.0,316.0,942.0,323.0,217.02,144.72,,MAP Protocol_VS_B_ADMI_493_P1_VSB.tsv
966,680,MAP Protocol,VS_B,ADMI_493_P1,Social Array 3  3 to 3.bmp,171.0,0.0,11335,,782.0,316.0,949.0,319.0,217.07,144.84,,MAP Protocol_VS_B_ADMI_493_P1_VSB.tsv
967,681,MAP Protocol,VS_B,ADMI_493_P1,Social Array 3  3 to 3.bmp,171.0,0.0,11352,,782.0,316.0,951.0,318.0,217.12,144.96,,MAP Protocol_VS_B_ADMI_493_P1_VSB.tsv
968,682,MAP Protocol,VS_B,ADMI_493_P1,Social Array 3  3 to 3.bmp,171.0,0.0,11369,,782.0,316.0,952.0,314.0,217.2,144.81,,MAP Protocol_VS_B_ADMI_493_P1_VSB.tsv
969,683,MAP Protocol,VS_B,ADMI_493_P1,Social Array 3  3 to 3.bmp,171.0,0.0,11385,,782.0,316.0,962.0,314.0,217.24,144.87,,MAP Protocol_VS_B_ADMI_493_P1_VSB.tsv
970,684,MAP Protocol,VS_B,ADMI_493_P1,Social Array 3  3 to 3.bmp,171.0,0.0,11402,,782.0,316.0,955.0,311.0,217.27,145.0,,MAP Protocol_VS_B_ADMI_493_P1_VSB.tsv
971,685,MAP Protocol,VS_B,ADMI_493_P1,Social Array 3  3 to 3.bmp,171.0,0.0,11419,,782.0,316.0,950.0,318.0,217.37,144.73,,MAP Protocol_VS_B_ADMI_493_P1_VSB.tsv
972,686,MAP Protocol,VS_B,ADMI_493_P1,Social Array 3  3 to 3.bmp,171.0,0.0,11435,,782.0,316.0,954.0,314.0,217.39,144.86,,MAP Protocol_VS_B_ADMI_493_P1_VSB.tsv
973,687,MAP Protocol,VS_B,ADMI_493_P1,Social Array 3  3 to 3.bmp,171.0,0.0,11452,,782.0,316.0,956.0,306.0,217.36,144.96,,MAP Protocol_VS_B_ADMI_493_P1_VSB.tsv
974,688,MAP Protocol,VS_B,ADMI_493_P1,Social Array 3  3 to 3.bmp,171.0,0.0,11469,,,,910.0,318.0,216.97,145.16,,MAP Protocol_VS_B_ADMI_493_P1_VSB.tsv
975,689,MAP Protocol,VS_B,ADMI_493_P1,Social Array 3  3 to 3.bmp,171.0,0.0,11485,,,,736.0,288.0,216.25,145.26,,MAP Protocol_VS_B_ADMI_493_P1_VSB.tsv
976,690,MAP Protocol,VS_B,ADMI_493_P1,Social Array 3  3 to 3.bmp,171.0,0.0,11502,,,,611.0,263.0,215.86,145.47,,MAP Protocol_VS_B_ADMI_493_P1_VSB.tsv
977,691,MAP Protocol,VS_B,ADMI_493_P1,Social Array 3  3 to 3.bmp,171.0,0.0,11518,,,,596.0,257.0,215.81,145.54,,MAP Protocol_VS_B_ADMI_493_P1_VSB.tsv
978,692,MAP Protocol,VS_B,ADMI_493_P1,Social Array 3  3 to 3.bmp,171.0,0.0,11535,,,,612.0,261.0,215.78,145.44,,MAP Protocol_VS_B_ADMI_493_P1_VSB.tsv
979,693,MAP Protocol,VS_B,ADMI_493_P1,Social Array 3  3 to 3.bmp,171.0,0.0,11552,,445.0,264.0,608.0,265.0,215.72,145.53,,MAP Protocol_VS_B_ADMI_493_P1_VSB.tsv
980,694,MAP Protocol,VS_B,ADMI_493_P1,Social Array 3  3 to 3.bmp,171.0,0.0,11568,,445.0,264.0,617.0,267.0,215.66,145.59,,MAP Protocol_VS_B_ADMI_493_P1_VSB.tsv
981,695,MAP Protocol,VS_B,ADMI_493_P1,Social Array 3  3 to 3.bmp,171.0,0.0,11585,,445.0,264.0,617.0,265.0,215.62,145.61,,MAP Protocol_VS_B_ADMI_493_P1_VSB.tsv
982,696,MAP Protocol,VS_B,ADMI_493_P1,Social Array 3  3 to 3.bmp,171.0,0.0,11602,,445.0,264.0,620.0,259.0,215.54,145.8,,MAP Protocol_VS_B_ADMI_493_P1_VSB.tsv
983,698,MAP Protocol,VS_B,ADMI_493_P1,Social Array 3  3 to 3.bmp,171.0,0.0,11635,,,,643.0,272.0,215.43,145.71,,MAP Protocol_VS_B_ADMI_493_P1_VSB.tsv
984,699,MAP Protocol,VS_B,ADMI_493_P1,Social Array 3  3 to 3.bmp,171.0,0.0,11652,,466.0,272.0,635.0,268.0,215.36,145.78,,MAP Protocol_VS_B_ADMI_493_P1_VSB.tsv
985,700,MAP Protocol,VS_B,ADMI_493_P1,Social Array 3  3 to 3.bmp,171.0,0.0,11668,,466.0,272.0,647.0,271.0,215.27,145.82,,MAP Protocol_VS_B_ADMI_493_P1_VSB.tsv
986,701,MAP Protocol,VS_B,ADMI_493_P1,Social Array 3  3 to 3.bmp,171.0,0.0,11685,,466.0,272.0,630.0,278.0,215.26,145.78,,MAP Protocol_VS_B_ADMI_493_P1_VSB.tsv
987,702,MAP Protocol,VS_B,ADMI_493_P1,Social Array 3  3 to 3.bmp,171.0,0.0,11702,,466.0,272.0,635.0,270.0,215.16,145.94,,MAP Protocol_VS_B_ADMI_493_P1_VSB.tsv
988,703,MAP Protocol,VS_B,ADMI_493_P1,Social Array 3  3 to 3.bmp,171.0,0.0,11718,,,,630.0,304.0,215.03,145.8,,MAP Protocol_VS_B_ADMI_493_P1_VSB.tsv
989,704,MAP Protocol,VS_B,ADMI_493_P1,Social Array 3  3 to 3.bmp,171.0,0.0,11735,,,,557.0,386.0,214.88,145.68,,MAP Protocol_VS_B_ADMI_493_P1_VSB.tsv
990,705,MAP Protocol,VS_B,ADMI_493_P1,Social Array 3  3 to 3.bmp,171.0,0.0,11752,,,,542.0,415.0,214.81,145.56,,MAP Protocol_VS_B_ADMI_493_P1_VSB.tsv
991,706,MAP Protocol,VS_B,ADMI_493_P1,Social Array 3  3 to 3.bmp,171.0,0.0,11768,,,,544.0,417.0,214.78,145.61,,MAP Protocol_VS_B_ADMI_493_P1_VSB.tsv
992,707,MAP Protocol,VS_B,ADMI_493_P1,Social Array 3  3 to 3.bmp,171.0,0.0,11785,,,,555.0,412.0,214.76,145.48,,MAP Protocol_VS_B_ADMI_493_P1_VSB.tsv
993,708,MAP Protocol,VS_B,ADMI_493_P1,Social Array 3  3 to 3.bmp,171.0,0.0,11802,,378.0,407.0,547.0,408.0,214.72,145.49,,MAP Protocol_VS_B_ADMI_493_P1_VSB.tsv
994,709,MAP Protocol,VS_B,ADMI_493_P1,Social Array 3  3 to 3.bmp,171.0,0.0,11818,,378.0,407.0,550.0,408.0,214.73,145.37,,MAP Protocol_VS_B_ADMI_493_P1_VSB.tsv
995,710,MAP Protocol,VS_B,ADMI_493_P1,Social Array 3  3 to 3.bmp,171.0,0.0,11835,,378.0,407.0,544.0,411.0,214.75,145.3,,MAP Protocol_VS_B_ADMI_493_P1_VSB.tsv
996,711,MAP Protocol,VS_B,ADMI_493_P1,Social Array 3  3 to 3.bmp,171.0,0.0,11852,,378.0,407.0,547.0,404.0,214.79,145.16,,MAP Protocol_VS_B_ADMI_493_P1_VSB.tsv
997,712,MAP Protocol,VS_B,ADMI_493_P1,Social Array 3  3 to 3.bmp,171.0,0.0,11868,,378.0,407.0,551.0,412.0,214.81,145.04,,MAP Protocol_VS_B_ADMI_493_P1_VSB.tsv
998,713,MAP Protocol,VS_B,ADMI_493_P1,Social Array 3  3 to 3.bmp,171.0,0.0,11885,,378.0,407.0,551.0,405.0,214.82,145.02,,MAP Protocol_VS_B_ADMI_493_P1_VSB.tsv
999,714,MAP Protocol,VS_B,ADMI_493_P1,Social Array 3  3 to 3.bmp,171.0,0.0,11902,,378.0,407.0,556.0,408.0,214.81,144.9,,MAP Protocol_VS_B_ADMI_493_P1_VSB.tsv
1000,715,MAP Protocol,VS_B,ADMI_493_P1,Social Array 3  3 to 3.bmp,171.0,0.0,11918,,378.0,407.0,545.0,406.0,214.83,144.89,,MAP Protocol_VS_B_ADMI_493_P1_VSB.tsv
1001,716,MAP Protocol,VS_B,ADMI_493_P1,Social Array 3  3 to 3.bmp,171.0,0.0,11935,,378.0,407.0,549.0,408.0,214.82,144.86,,MAP Protocol_VS_B_ADMI_493_P1_VSB.tsv
1002,717,MAP Protocol,VS_B,ADMI_493_P1,Social Array 3  3 to 3.bmp,171.0,0.0,11952,,378.0,407.0,550.0,401.0,214.85,144.77,,MAP Protocol_VS_B_ADMI_493_P1_VSB.tsv
1003,718,MAP Protocol,VS_B,ADMI_493_P1,Social Array 3  3 to 3.bmp,171.0,0.0,11968,,378.0,407.0,545.0,406.0,214.86,144.71,,MAP Protocol_VS_B_ADMI_493_P1_VSB.tsv
1004,719,MAP Protocol,VS_B,ADMI_493_P1,Social Array 3  3 to 3.bmp,171.0,0.0,11985,,,,565.0,410.0,214.88,144.65,,MAP Protocol_VS_B_ADMI_493_P1_VSB.tsv
1005,720,MAP Protocol,VS_B,ADMI_493_P1,Social Array 3  3 to 3.bmp,171.0,0.0,12002,,,,585.0,423.0,215.39,143.87,,MAP Protocol_VS_B_ADMI_493_P1_VSB.tsv
1006,721,MAP Protocol,VS_B,ADMI_493_P1,Social Array 3  3 to 3.bmp,171.0,0.0,12018,,,,694.0,529.0,215.9,143.66,,MAP Protocol_VS_B_ADMI_493_P1_VSB.tsv
1007,722,MAP Protocol,VS_B,ADMI_493_P1,Social Array 3  3 to 3.bmp,171.0,0.0,12035,,,,725.0,551.0,215.94,143.68,,MAP Protocol_VS_B_ADMI_493_P1_VSB.tsv
1008,723,MAP Protocol,VS_B,ADMI_493_P1,Social Array 3  3 to 3.bmp,171.0,0.0,12052,,,,713.0,547.0,215.92,143.49,,MAP Protocol_VS_B_ADMI_493_P1_VSB.tsv
1009,724,MAP Protocol,VS_B,ADMI_493_P1,Social Array 3  3 to 3.bmp,171.0,0.0,12068,,534.0,535.0,708.0,539.0,215.88,143.5,,MAP Protocol_VS_B_ADMI_493_P1_VSB.tsv
1010,725,MAP Protocol,VS_B,ADMI_493_P1,Social Array 3  3 to 3.bmp,171.0,0.0,12085,,534.0,535.0,711.0,542.0,215.88,143.26,,MAP Protocol_VS_B_ADMI_493_P1_VSB.tsv
1011,726,MAP Protocol,VS_B,ADMI_493_P1,Social Array 3  3 to 3.bmp,171.0,0.0,12102,,534.0,535.0,711.0,540.0,215.81,143.38,,MAP Protocol_VS_B_ADMI_493_P1_VSB.tsv
1012,727,MAP Protocol,VS_B,ADMI_493_P1,Social Array 3  3 to 3.bmp,171.0,0.0,12118,,534.0,535.0,701.0,527.0,215.75,143.17,,MAP Protocol_VS_B_ADMI_493_P1_VSB.tsv
1013,728,MAP Protocol,VS_B,ADMI_493_P1,Social Array 3  3 to 3.bmp,171.0,0.0,12135,,534.0,535.0,696.0,527.0,215.73,142.94,,MAP Protocol_VS_B_ADMI_493_P1_VSB.tsv
1014,729,MAP Protocol,VS_B,ADMI_493_P1,Social Array 3  3 to 3.bmp,171.0,0.0,12152,,534.0,535.0,697.0,539.0,215.61,143.07,,MAP Protocol_VS_B_ADMI_493_P1_VSB.tsv
1015,730,MAP Protocol,VS_B,ADMI_493_P1,Social Array 3  3 to 3.bmp,171.0,0.0,12168,,534.0,535.0,704.0,532.0,215.47,143.04,,MAP Protocol_VS_B_ADMI_493_P1_VSB.tsv
1016,731,MAP Protocol,VS_B,ADMI_493_P1,Social Array 3  3 to 3.bmp,171.0,0.0,12185,,534.0,535.0,710.0,532.0,215.42,142.85,,MAP Protocol_VS_B_ADMI_493_P1_VSB.tsv
1017,732,MAP Protocol,VS_B,ADMI_493_P1,Social Array 3  3 to 3.bmp,171.0,0.0,12201,,,,729.0,537.0,215.68,142.9,,MAP Protocol_VS_B_ADMI_493_P1_VSB.tsv
1018,733,MAP Protocol,VS_B,ADMI_493_P1,Social Array 3  3 to 3.bmp,171.0,0.0,12218,,,,877.0,546.0,216.25,142.84,,MAP Protocol_VS_B_ADMI_493_P1_VSB.tsv
1019,734,MAP Protocol,VS_B,ADMI_493_P1,Social Array 3  3 to 3.bmp,171.0,0.0,12235,,,,961.0,541.0,216.46,142.88,,MAP Protocol_VS_B_ADMI_493_P1_VSB.tsv
1020,735,MAP Protocol,VS_B,ADMI_493_P1,Social Array 3  3 to 3.bmp,171.0,0.0,12251,,,,949.0,544.0,216.35,142.87,,MAP Protocol_VS_B_ADMI_493_P1_VSB.tsv
1021,736,MAP Protocol,VS_B,ADMI_493_P1,Social Array 3  3 to 3.bmp,171.0,0.0,12268,,,,943.0,535.0,216.27,142.85,,MAP Protocol_VS_B_ADMI_493_P1_VSB.tsv
1022,737,MAP Protocol,VS_B,ADMI_493_P1,Social Array 3  3 to 3.bmp,171.0,0.0,12285,,,,929.0,540.0,216.26,142.69,,MAP Protocol_VS_B_ADMI_493_P1_VSB.tsv
1023,738,MAP Protocol,VS_B,ADMI_493_P1,Social Array 3  3 to 3.bmp,171.0,0.0,12301,,755.0,536.0,929.0,536.0,216.16,142.84,,MAP Protocol_VS_B_ADMI_493_P1_VSB.tsv
1024,739,MAP Protocol,VS_B,ADMI_493_P1,Social Array 3  3 to 3.bmp,171.0,0.0,12318,,755.0,536.0,919.0,530.0,216.08,142.94,,MAP Protocol_VS_B_ADMI_493_P1_VSB.tsv
1025,740,MAP Protocol,VS_B,ADMI_493_P1,Social Array 3  3 to 3.bmp,171.0,0.0,12335,,755.0,536.0,931.0,537.0,216.02,142.9,,MAP Protocol_VS_B_ADMI_493_P1_VSB.tsv
1026,741,MAP Protocol,VS_B,ADMI_493_P1,Social Array 3  3 to 3.bmp,171.0,0.0,12351,,755.0,536.0,927.0,533.0,215.95,142.96,,MAP Protocol_VS_B_ADMI_493_P1_VSB.tsv
1027,742,MAP Protocol,VS_B,ADMI_493_P1,Social Array 3  3 to 3.bmp,171.0,0.0,12368,,755.0,536.0,926.0,534.0,215.93,142.97,,MAP Protocol_VS_B_ADMI_493_P1_VSB.tsv
1028,743,MAP Protocol,VS_B,ADMI_493_P1,Social Array 3  3 to 3.bmp,171.0,0.0,12385,,755.0,536.0,925.0,534.0,215.93,142.97,,MAP Protocol_VS_B_ADMI_493_P1_VSB.tsv
1029,744,MAP Protocol,VS_B,ADMI_493_P1,Social Array 3  3 to 3.bmp,171.0,0.0,12401,,755.0,536.0,920.0,532.0,215.93,142.95,,MAP Protocol_VS_B_ADMI_493_P1_VSB.tsv
1030,745,MAP Protocol,VS_B,ADMI_493_P1,Social Array 3  3 to 3.bmp,171.0,0.0,12418,,755.0,536.0,927.0,543.0,215.95,142.91,,MAP Protocol_VS_B_ADMI_493_P1_VSB.tsv
1031,746,MAP Protocol,VS_B,ADMI_493_P1,Social Array 3  3 to 3.bmp,171.0,0.0,12435,,755.0,536.0,926.0,540.0,215.83,142.75,,MAP Protocol_VS_B_ADMI_493_P1_VSB.tsv
1032,747,MAP Protocol,VS_B,ADMI_493_P1,Social Array 3  3 to 3.bmp,171.0,0.0,12451,,,,762.0,612.0,215.39,142.55,,MAP Protocol_VS_B_ADMI_493_P1_VSB.tsv
1033,748,MAP Protocol,VS_B,ADMI_493_P1,Social Array 3  3 to 3.bmp,171.0,0.0,12468,,,,635.0,664.0,215.03,142.28,,MAP Protocol_VS_B_ADMI_493_P1_VSB.tsv
1034,749,MAP Protocol,VS_B,ADMI_493_P1,Social Array 3  3 to 3.bmp,171.0,0.0,12485,,,,627.0,661.0,215.08,142.15,,MAP Protocol_VS_B_ADMI_493_P1_VSB.tsv
1035,750,MAP Protocol,VS_B,ADMI_493_P1,Social Array 3  3 to 3.bmp,171.0,0.0,12501,,,,643.0,657.0,215.16,142.26,,MAP Protocol_VS_B_ADMI_493_P1_VSB.tsv
1036,751,MAP Protocol,VS_B,ADMI_493_P1,Social Array 3  3 to 3.bmp,171.0,0.0,12518,,476.0,653.0,642.0,655.0,215.18,142.24,,MAP Protocol_VS_B_ADMI_493_P1_VSB.tsv
